Gameid,Home,Visitor,Date,Home Wins,Visitor Wins,Home Losses,Visitor Losses,Home Total Runs Difference,OBP Difference,AVG Difference,SLG Difference,OPS Difference,ISO Difference,Hits Difference,Strikeouts Difference,Walks Difference,ERA Difference,WHIP Difference,K9 Difference,BB9 Difference,Home Recency Adv,Run Differential,Head to Head,Home Win
20230925SFNSDN,SFN,SDN,20230925,77,77,79,79,-64.0,-0.007000000000000006,0.019000000000000017,0.0010000000000000009,-0.006000000000000005,-0.018000000000000016,-376,-239,-301,-1.02,0.36099999999999977,-3.6000000000000014,-3.6999999999999997,-7,-124.0,-2,1
20230925ANATEX,ANA,TEX,20230925,70,87,86,68,-149.0,-0.02799999999999997,-0.03200000000000003,-0.05199999999999999,-0.07999999999999996,-0.019999999999999962,-719,-562,-326,0.20000000000000018,-0.3959999999999999,-0.3000000000000007,1.0,-4,-258.0,0,0
20230925NYAARI,NYA,ARI,20230925,78,82,77,73,-36.0,-0.016000000000000014,-0.033,-0.03400000000000003,-0.050999999999999934,-0.0010000000000000286,-272,-55,-2,-1.2399999999999998,-0.36999999999999966,-1.1999999999999993,-0.8999999999999999,-1,-6.0,0,1
20230925SEAHOU,SEA,HOU,20230925,84,85,71,71,60.0,-0.020000000000000018,-0.017000000000000015,-0.03400000000000003,-0.05400000000000005,-0.017000000000000015,-61,280,-44,0.3400000000000003,0.3420000000000001,2.1999999999999993,-0.10000000000000009,1,-16.0,6,0
20230926ATLCHN,ATL,CHN,20230926,100,82,56,74,28.0,0.0040000000000000036,0.01200000000000001,0.08000000000000002,0.08399999999999996,0.068,212,77,25,-0.6400000000000001,-0.2200000000000002,-2.3999999999999995,1.2000000000000002,0,129.0,-1,1
20230926COLLAN,COL,LAN,20230926,56,96,99,59,-214.0,-0.029000000000000026,-0.022999999999999993,-0.08700000000000002,-0.11499999999999999,-0.06400000000000003,-348,-63,-212,-3.24,-0.1670000000000007,-3.8999999999999995,-0.10000000000000009,-5,-423.0,-7,0
20230926MILSLN,MIL,SLN,20230926,88,68,68,88,103.0,0.014000000000000012,0.0,0.02699999999999997,0.041000000000000036,0.02699999999999997,207,217,130,0.5899999999999999,-0.2939999999999996,1.8999999999999995,0.9000000000000001,3,181.0,2,0
20230926PHIPIT,PHI,PIT,20230926,87,74,69,82,152.0,0.028000000000000025,0.025000000000000022,0.057999999999999996,0.08600000000000008,0.032999999999999974,485,404,191,-0.34000000000000075,0.24400000000000022,-0.40000000000000036,-0.2999999999999998,2,175.0,-1,1
20230926SFNSDN,SFN,SDN,20230926,78,77,79,80,-63.0,0.006000000000000005,-0.0040000000000000036,0.014000000000000012,0.019000000000000017,0.018000000000000016,-89,133,-47,0.41000000000000014,0.2410000000000001,2.1999999999999993,0.6999999999999997,-5,-122.0,-1,0
20230926ANATEX,ANA,TEX,20230926,70,88,87,68,-153.0,-0.05099999999999999,-0.04100000000000001,-0.07,-0.121,-0.028999999999999998,-757,-579,-355,-0.02999999999999936,-0.5070000000000001,2.1000000000000014,1.4,-4,-266.0,-1,1
20230926BALWAS,BAL,WAS,20230926,97,69,59,88,117.0,0.019000000000000017,0.006000000000000005,0.05099999999999999,0.07000000000000006,0.044999999999999984,53,222,131,1.0200000000000005,1.2000000000000002,0.9000000000000004,-2.3,2,270.0,2,1
20230926BOSTBA,BOS,TBA,20230926,76,95,80,62,-87.0,0.020000000000000018,0.03600000000000003,0.063,0.08299999999999996,0.02699999999999997,282,96,51,-1.46,-0.9759999999999995,-1.0999999999999996,2.3,-3,-189.0,-7,0
20230926CHAARI,CHA,ARI,20230926,60,82,96,74,-108.0,-0.04600000000000004,-0.038000000000000006,-0.08500000000000002,-0.131,-0.047000000000000014,-247,-139,-164,-0.40999999999999925,-0.1379999999999999,-1.7000000000000002,-0.09999999999999964,-2,-163.0,0,0
20230926CLECIN,CLE,CIN,20230926,74,80,83,77,28.0,-0.015000000000000013,-0.0030000000000000027,-0.035999999999999976,-0.051000000000000045,-0.032999999999999974,251,-87,37,-0.39999999999999947,0.25900000000000034,-2.4000000000000004,-0.7999999999999998,1,25.0,0,0
20230926DETKCA,DET,KCA,20230926,73,54,83,102,-50.0,-0.0010000000000000009,-0.01100000000000001,-0.055999999999999994,-0.05699999999999994,-0.044999999999999984,-91,-137,13,1.3199999999999994,0.6440000000000001,2.6000000000000005,1.5,-3,72.0,4,1
20230926MINOAK,MIN,OAK,20230926,83,48,73,108,223.0,0.03500000000000003,0.02099999999999999,0.033999999999999975,0.06800000000000006,0.012999999999999984,37,-26,33,0.46999999999999975,1.1349999999999998,-0.3999999999999986,-1.4,5,428.0,3,1
20230926SEAHOU,SEA,HOU,20230926,84,86,72,71,56.0,-0.015000000000000013,-0.017000000000000015,-0.043999999999999984,-0.05800000000000005,-0.02699999999999997,-22,328,-24,1.13,0.6779999999999999,-0.8000000000000007,-2.5,0,-24.0,5,1
20230926TORNYA,TOR,NYA,20230926,87,79,69,77,38.0,0.039000000000000035,0.03900000000000001,0.069,0.10799999999999998,0.03,487,397,173,-0.6299999999999999,-0.26400000000000023,0.3000000000000007,0.20000000000000018,1,96.0,0,0
20230927ATLCHN,ATL,CHN,20230927,101,82,56,75,29.0,0.0040000000000000036,0.01100000000000001,0.08600000000000002,0.08899999999999997,0.07500000000000001,261,177,41,0.5700000000000003,0.5180000000000002,-2.6000000000000005,0.8000000000000003,1,131.0,0,1
20230927COLLAN,COL,LAN,20230927,57,97,100,60,-220.0,-0.034999999999999976,-0.02100000000000002,-0.08499999999999996,-0.12,-0.06399999999999995,-319,-28,-224,-3.710000000000001,-2.081,-1.2000000000000002,0.2999999999999998,-5,-435.0,-7,0
20230927MILSLN,MIL,SLN,20230927,88,69,69,88,100.0,0.045999999999999985,0.033,0.044999999999999984,0.08999999999999997,0.011999999999999983,218,274,104,1.3999999999999995,0.9689999999999999,-3.9000000000000004,-0.7000000000000002,1,175.0,1,1
20230927NYNMIA,NYN,MIA,20230927,71,81,85,75,9.0,-0.008000000000000007,-0.02100000000000002,-0.023999999999999966,-0.03200000000000003,-0.002999999999999947,-20,7,46,0.6299999999999999,-0.4299999999999997,-2.4000000000000004,1.6999999999999997,-3,31.0,4,0
20230927PHIPIT,PHI,PIT,20230927,88,74,69,83,153.0,0.01100000000000001,0.014000000000000012,0.006000000000000005,0.017000000000000015,-0.008000000000000007,-31,-136,-37,0.21999999999999975,-0.08399999999999963,0.6999999999999993,-0.7000000000000002,3,177.0,0,1
20230927SFNSDN,SFN,SDN,20230927,78,78,80,80,-67.0,0.008000000000000007,0.0020000000000000018,0.018000000000000016,0.025000000000000022,0.016000000000000014,-171,-53,-91,0.1299999999999999,0.020999999999999908,2.0999999999999996,0.8999999999999999,-5,-130.0,-2,0
20230927ANATEX,ANA,TEX,20230927,71,88,87,69,-147.0,-0.05099999999999999,-0.03999999999999998,-0.08900000000000002,-0.14,-0.049000000000000044,-657,-490,-301,-0.4900000000000002,0.18199999999999994,2.8,-0.5,-3,-254.0,0,0
20230927BALWAS,BAL,WAS,20230927,98,69,59,89,118.0,0.009000000000000008,-0.0030000000000000027,0.03899999999999998,0.04799999999999993,0.04199999999999998,-74,169,102,0.6299999999999999,0.33499999999999996,3.3999999999999995,0.5999999999999996,3,272.0,3,1
20230927BOSTBA,BOS,TBA,20230927,76,96,81,62,-89.0,0.009000000000000008,0.028000000000000025,0.044999999999999984,0.05400000000000005,0.01699999999999996,-86,-182,-92,-0.4700000000000002,-0.6750000000000003,-4.2,-0.19999999999999973,-3,-193.0,-8,0
20230927CHAARI,CHA,ARI,20230927,60,83,97,74,-119.0,-0.04300000000000004,-0.027999999999999997,-0.059,-0.10199999999999998,-0.031,-311,-246,-193,1.88,-0.7690000000000001,-0.6999999999999993,3.8000000000000003,-3,-185.0,-1,0
20230927CLECIN,CLE,CIN,20230927,74,81,84,77,24.0,-0.04800000000000004,-0.027999999999999997,-0.09599999999999997,-0.14300000000000002,-0.06799999999999998,-55,-273,-52,-0.18999999999999995,0.06600000000000028,-2.6999999999999993,-1.2000000000000002,-1,17.0,-1,1
20230927DETKCA,DET,KCA,20230927,74,54,83,103,-47.0,-0.02200000000000002,-0.02300000000000002,-0.05499999999999999,-0.07600000000000007,-0.03199999999999997,137,268,114,-2.95,-2.751,11.1,1.7,-2,78.0,5,1
20230927MINOAK,MIN,OAK,20230927,84,48,73,109,231.0,0.04700000000000004,0.035,0.05099999999999999,0.09999999999999998,0.015999999999999986,181,78,53,6.0200000000000005,0.41000000000000014,7.0,2.2,5,444.0,4,1
20230927SEAHOU,SEA,HOU,20230927,85,86,72,72,60.0,-0.0030000000000000027,-0.020000000000000018,-0.03700000000000003,-0.040000000000000036,-0.017000000000000015,-49,317,-22,-0.7499999999999996,-0.04400000000000004,-1.0,-0.5999999999999999,1,-16.0,6,0
20230927TORNYA,TOR,NYA,20230927,87,80,70,77,36.0,0.028000000000000025,0.04600000000000001,0.03799999999999998,0.06599999999999995,-0.008000000000000035,414,173,61,-1.02,-0.6550000000000002,-0.8000000000000007,0.19999999999999973,1,92.0,-1,0
20230928ATLCHN,ATL,CHN,20230928,102,82,56,76,30.0,-0.002999999999999947,0.009000000000000008,0.07800000000000001,0.07499999999999996,0.069,228,135,13,-0.6800000000000002,0.01399999999999979,-0.2999999999999998,0.7000000000000002,2,133.0,1,1
20230928COLLAN,COL,LAN,20230928,57,98,101,60,-226.0,-0.031000000000000028,-0.02100000000000002,-0.07900000000000001,-0.10999999999999999,-0.057999999999999996,-391,-178,-231,-3.06,-1.6280000000000006,-0.40000000000000036,2.0999999999999996,-6,-447.0,-8,1
20230928MILSLN,MIL,SLN,20230928,89,69,69,89,101.0,0.04999999999999999,0.026999999999999996,0.068,0.11699999999999999,0.04100000000000001,343,380,214,1.52,1.2440000000000002,4.300000000000001,-0.6000000000000001,1,177.0,2,1
20230928NYNMIA,NYN,MIA,20230928,72,82,86,76,16.0,-0.013000000000000012,-0.032,-0.006000000000000005,-0.019000000000000017,0.025999999999999995,-86,30,41,-1.7800000000000002,-1.1669999999999998,0.09999999999999964,1.2999999999999998,-2,45.0,4,1
20230928PHIPIT,PHI,PIT,20230928,89,74,69,84,154.0,0.017000000000000015,0.01200000000000001,0.04899999999999999,0.06700000000000006,0.03699999999999998,456,423,172,1.3199999999999998,1.9560000000000004,3.8000000000000007,-3.3,3,179.0,1,0
20230928BALBOS,BAL,BOS,20230928,99,76,59,82,39.0,-0.0040000000000000036,-0.015000000000000013,-0.014000000000000012,-0.018000000000000016,0.0010000000000000009,256,308,153,0.14999999999999947,-0.5869999999999997,-3.4000000000000004,0.3999999999999999,5,139.0,1,1
20230928CHAARI,CHA,ARI,20230928,60,84,98,74,-122.0,-0.057999999999999996,-0.049000000000000016,-0.09400000000000003,-0.15300000000000002,-0.04500000000000001,-305,-125,-169,-2.5100000000000002,-1.3899999999999997,4.7,1.7000000000000002,-4,-191.0,-2,1
20230928DETKCA,DET,KCA,20230928,75,54,83,104,-39.0,-0.0040000000000000036,-0.022999999999999993,-0.03899999999999998,-0.04299999999999993,-0.015999999999999986,-263,-272,-14,0.8799999999999999,0.17499999999999982,1.5999999999999996,0.0,-1,94.0,6,1
20230928MINOAK,MIN,OAK,20230928,85,48,73,110,233.0,0.04200000000000004,0.026999999999999996,0.04099999999999998,0.08300000000000007,0.013999999999999985,31,-26,1,2.82,1.096,0.09999999999999964,-1.7999999999999998,5,448.0,5,0
20230928SEATEX,SEA,TEX,20230928,85,89,73,69,-61.0,-0.024999999999999967,-0.03699999999999998,-0.10700000000000004,-0.132,-0.07000000000000006,-130,149,-29,-0.52,0.2909999999999999,1.0999999999999996,-0.5999999999999999,-3,-76.0,-7,1
20230928TORNYA,TOR,NYA,20230928,87,81,71,77,30.0,0.026000000000000023,0.031,0.01899999999999996,0.04500000000000004,-0.012000000000000038,386,216,78,2.7699999999999996,1.1910000000000003,0.39999999999999947,-0.2999999999999998,0,80.0,-2,1
20230929ARIHOU,ARI,HOU,20230929,84,87,75,72,25.0,-0.012999999999999956,-0.01100000000000001,-0.029000000000000026,-0.04300000000000004,-0.018000000000000016,30,27,-32,2.37,1.1400000000000001,2.7,-1.5,3,-126.0,0,0
20230929ATLWAS,ATL,WAS,20230929,103,69,56,90,194.0,0.05499999999999999,0.030000000000000027,0.16700000000000004,0.22199999999999998,0.137,166,167,189,1.1900000000000004,0.6539999999999999,3.9000000000000004,-1.4000000000000001,3,382.0,4,0
20230929COLMIN,COL,MIN,20230929,58,85,101,74,-161.0,-0.01200000000000001,0.0050000000000000044,0.01599999999999996,0.0040000000000000036,0.010999999999999954,6,58,-3,-1.1900000000000004,-1.5110000000000001,-5.2,0.8999999999999999,-5,-339.0,0,0
20230929MILCHN,MIL,CHN,20230929,90,82,69,77,-20.0,-0.017000000000000015,-0.025000000000000022,-0.03300000000000003,-0.051000000000000045,-0.008000000000000007,-399,-260,-94,-1.0699999999999998,-0.10199999999999987,1.5999999999999996,1.2999999999999998,2,-17.0,0,1
20230929PITMIA,PIT,MIA,20230929,75,82,84,77,-62.0,-0.009000000000000008,-0.01100000000000001,-0.02799999999999997,-0.038000000000000034,-0.01699999999999996,-126,-74,-18,-2.1799999999999997,-0.42900000000000027,-2.3000000000000007,-2.0000000000000004,1,-37.0,-2,0
20230929SFNLAN,SFN,LAN,20230929,78,98,81,61,-123.0,-0.0020000000000000018,-0.014000000000000012,-0.03200000000000003,-0.03400000000000003,-0.018000000000000016,-395,-179,-111,1.9199999999999995,1.1109999999999998,-2.0999999999999996,-1.2000000000000002,-3,-240.0,0,0
20230929SLNCIN,SLN,CIN,20230929,69,81,90,78,1.0,-0.026000000000000023,-0.02100000000000002,-0.063,-0.08799999999999997,-0.04199999999999998,-159,-238,-42,-0.5200000000000005,-1.08,-2.2,1.0999999999999996,-1,-58.0,0,0
20230929ANAOAK,ANA,OAK,20230929,71,49,88,110,120.0,0.027000000000000024,0.036000000000000004,0.064,0.08999999999999997,0.027999999999999997,-131,-284,-135,1.21,0.7690000000000001,1.3000000000000007,-0.20000000000000018,0,241.0,0,1
20230929BALBOS,BAL,BOS,20230929,100,76,59,83,41.0,-0.010000000000000009,0.0020000000000000018,0.02899999999999997,0.019000000000000017,0.02699999999999997,96,47,-4,1.6700000000000004,1.0389999999999997,-8.5,-1.1,5,143.0,2,0
20230929CHASDN,CHA,SDN,20230929,61,79,98,80,-174.0,-0.051000000000000045,-0.035,-0.07300000000000001,-0.124,-0.038000000000000006,-157,-133,-235,-1.1,-0.44700000000000006,2.5999999999999996,0.7999999999999998,-4,-290.0,0,0
20230929DETCLE,DET,CLE,20230929,76,75,83,84,-56.0,-0.01100000000000001,-0.015000000000000013,0.0010000000000000009,-0.010000000000000009,0.016000000000000014,-46,324,-1,-1.2999999999999998,-0.492,3.1000000000000005,0.5,2,-62.0,4,0
20230929KCANYA,KCA,NYA,20230929,54,81,105,78,-23.0,0.019000000000000017,0.03900000000000001,0.04799999999999999,0.06699999999999995,0.00899999999999998,147,-80,-118,-0.5199999999999996,0.17499999999999982,-2.9000000000000004,-1.3000000000000003,1,-172.0,-3,1
20230929SEATEX,SEA,TEX,20230929,86,89,73,70,-60.0,-0.024999999999999967,-0.029000000000000026,-0.08600000000000002,-0.11099999999999999,-0.056999999999999995,-32,280,3,-1.0999999999999996,-0.1990000000000003,1.200000000000001,0.0,-2,-74.0,-6,1
20230929TORTBA,TOR,TBA,20230929,88,97,71,62,-77.0,0.01100000000000001,-0.0040000000000000036,0.011999999999999955,0.02300000000000002,0.01599999999999996,354,425,171,-0.41999999999999993,-0.39800000000000013,1.4000000000000004,0.30000000000000027,1,-122.0,0,1
20230930ARIHOU,ARI,HOU,20230930,84,88,76,72,24.0,-0.013000000000000012,-0.007000000000000006,-0.01200000000000001,-0.025000000000000022,-0.0050000000000000044,-113,-60,-67,-0.08000000000000007,-0.19300000000000006,1.6999999999999993,1.1,2,-128.0,-1,0
20230930ATLWAS,ATL,WAS,20230930,103,70,57,90,190.0,0.044999999999999984,0.030000000000000027,0.127,0.17200000000000004,0.09699999999999998,427,361,255,2.58,1.3670000000000004,5.6,-0.8999999999999999,3,374.0,3,1
20230930COLMIN,COL,MIN,20230930,58,86,102,74,-162.0,-0.020000000000000018,0.006000000000000005,-0.019000000000000017,-0.038000000000000034,-0.025000000000000022,82,7,-71,-2.3700000000000006,-1.1990000000000003,-2.6999999999999993,-0.2999999999999998,-5,-341.0,-1,0
20230930MILCHN,MIL,CHN,20230930,91,82,69,78,-19.0,-0.0040000000000000036,-0.020000000000000018,-0.09599999999999997,-0.09999999999999998,-0.07599999999999996,-251,-275,-68,-2.62,-1.3159999999999998,2.6000000000000005,1.5999999999999996,3,-15.0,1,0
20230930NYNPHI,NYN,PHI,20230930,73,89,86,70,-74.0,-0.067,-0.034,-0.11299999999999999,-0.17899999999999994,-0.07899999999999999,-273,-286,-148,-0.5300000000000002,-0.8990000000000005,0.0,0.6000000000000001,-4,-93.0,-2,1
20230930PITMIA,PIT,MIA,20230930,75,83,85,77,-63.0,-0.015000000000000013,-0.017000000000000015,-0.04899999999999999,-0.06500000000000006,-0.03199999999999997,-186,-113,-44,-4.33,-1.3519999999999999,-0.7000000000000002,1.6999999999999997,0,-39.0,-3,0
20230930SFNLAN,SFN,LAN,20230930,78,99,82,61,-127.0,-0.030000000000000027,-0.015000000000000013,-0.08300000000000002,-0.1140000000000001,-0.068,-519,-526,-315,-1.6300000000000003,-0.3929999999999998,-2.2,-0.7000000000000002,-4,-248.0,-1,1
20230930SLNCIN,SLN,CIN,20230930,69,82,91,78,-16.0,-0.013000000000000012,-0.015000000000000013,-0.059,-0.07099999999999995,-0.043999999999999984,-240,-311,-57,-2.41,-2.143,-3.500000000000001,0.5999999999999996,-2,-92.0,-1,1
20230930ANAOAK,ANA,OAK,20230930,72,49,88,111,124.0,0.008000000000000007,0.023999999999999994,0.044999999999999984,0.05300000000000005,0.02099999999999999,-153,-330,-154,-3.86,-0.21499999999999986,-1.5,0.10000000000000009,1,249.0,1,0
20230930BALBOS,BAL,BOS,20230930,100,77,60,83,38.0,0.0040000000000000036,-0.009000000000000008,-0.016000000000000014,-0.01200000000000001,-0.007000000000000006,173,226,132,-0.7999999999999998,-0.6129999999999995,-1.8000000000000007,0.10000000000000009,3,137.0,1,1
20230930CHASDN,CHA,SDN,20230930,61,80,99,80,-175.0,-0.07800000000000001,-0.04099999999999998,-0.07800000000000001,-0.15600000000000003,-0.03700000000000003,-146,-54,-242,-0.009999999999999787,0.06499999999999995,-0.8000000000000007,-0.2999999999999998,-4,-292.0,-1,0
20230930DETCLE,DET,CLE,20230930,76,76,84,84,-58.0,0.01100000000000001,-0.008000000000000007,0.014000000000000012,0.02499999999999991,0.02200000000000002,-143,219,14,3.04,1.5580000000000003,-0.7999999999999989,-5.4,2,-66.0,3,1
20230930KCANYA,KCA,NYA,20230930,55,81,105,79,-16.0,0.0040000000000000036,0.013999999999999985,0.034999999999999976,0.038999999999999924,0.02099999999999999,231,240,-46,-0.7600000000000007,-1.3999999999999995,2.3000000000000007,5.8,2,-158.0,-2,0
20230930SEATEX,SEA,TEX,20230930,87,89,73,71,-52.0,-0.014999999999999958,-0.02400000000000002,-0.07800000000000001,-0.09299999999999997,-0.05399999999999999,-121,128,-48,1.0599999999999996,0.9319999999999999,0.6999999999999993,-1.3000000000000003,-2,-58.0,-5,0
20230930TORTBA,TOR,TBA,20230930,89,97,71,63,-70.0,0.014000000000000012,0.008000000000000007,0.013999999999999957,0.028000000000000025,0.00599999999999995,381,233,133,-1.9100000000000001,-1.0339999999999998,-2.8,1.0,1,-108.0,1,0
20231001ARIHOU,ARI,HOU,20231001,84,89,77,72,23.0,-0.051000000000000045,-0.04600000000000001,-0.11200000000000004,-0.16300000000000003,-0.06600000000000003,-417,-224,-201,0.8299999999999996,0.1070000000000002,1.8000000000000007,-1.5,0,-130.0,-2,0
20231001ATLWAS,ATL,WAS,20231001,104,70,57,91,192.0,0.03200000000000003,0.027000000000000024,0.10799999999999998,0.138,0.08099999999999996,539,415,236,-1.58,-1.0829999999999993,-0.40000000000000036,0.7000000000000002,3,378.0,4,0
20231001COLMIN,COL,MIN,20231001,58,87,103,74,-170.0,-0.034999999999999976,-0.007000000000000006,-0.019999999999999962,-0.05500000000000005,-0.012999999999999956,67,139,-32,0.14000000000000012,-0.738,-1.7999999999999998,1.4,-6,-357.0,-2,1
20231001MILCHN,MIL,CHN,20231001,91,83,70,78,-23.0,0.01200000000000001,0.016999999999999987,-0.013000000000000012,0.0,-0.03,383,260,182,0.5300000000000002,-0.02600000000000069,-1.2999999999999998,-0.6000000000000001,2,-23.0,0,1
20231001NYNPHI,NYN,PHI,20231001,75,89,86,72,-66.0,-0.006000000000000005,-0.021999999999999992,-0.013999999999999957,-0.020000000000000018,0.008000000000000035,-304,-220,-89,-0.43999999999999995,-1.0280000000000005,-2.5,3.0999999999999996,-2,-77.0,0,0
20231001PITMIA,PIT,MIA,20231001,75,84,86,77,-67.0,0.007000000000000006,-0.009000000000000008,0.02400000000000002,0.03199999999999992,0.03300000000000003,-168,23,21,2.2799999999999994,1.7959999999999994,1.7000000000000002,-1.4000000000000004,-1,-47.0,-4,1
20231001SFNLAN,SFN,LAN,20231001,79,99,82,62,-126.0,-0.034999999999999976,-0.03300000000000003,-0.07599999999999996,-0.11099999999999999,-0.04299999999999993,-412,-264,-178,-1.02,-0.5209999999999999,0.9000000000000004,0.5,-3,-246.0,0,0
20231001SLNCIN,SLN,CIN,20231001,70,82,91,79,-7.0,-0.05299999999999999,-0.04200000000000001,-0.11399999999999999,-0.16800000000000004,-0.07199999999999998,-15,-174,-4,-0.16999999999999993,0.14700000000000024,-6.300000000000001,-2.2,-1,-74.0,0,1
